_time,hum,temp
2026-02-05 06:51:10.157000+00:00,36.0,28.2
2026-02-05 06:51:10.200000+00:00,36.0,28.2
2026-02-05 07:01:10.522000+00:00,35.5,28.2
2026-02-05 07:01:10.702000+00:00,35.5,28.2
2026-02-05 07:11:10.887000+00:00,36.5,28.1
2026-02-05 07:21:11.235000+00:00,36.0,27.9
2026-02-05 07:21:11.246000+00:00,36.0,27.9
2026-02-05 07:21:11.273000+00:00,36.0,27.9
2026-02-05 07:31:11.599000+00:00,37.5,27.8
2026-02-05 07:31:11.635000+00:00,37.5,27.8
2026-02-05 07:41:11.979000+00:00,38.0,27.9
2026-02-05 07:41:12.019000+00:00,38.0,27.9
2026-02-05 07:51:12.291000+00:00,41.0,27.9
2026-02-05 07:51:12.317000+00:00,41.0,27.9
2026-02-05 08:01:12.647000+00:00,39.0,27.9
2026-02-05 08:01:12.684000+00:00,39.0,27.9
2026-02-05 08:11:13.004000+00:00,39.0,27.9
2026-02-05 08:21:13.407000+00:00,39.0,27.9
2026-02-05 08:21:13.454000+00:00,39.0,27.9
2026-02-05 08:31:13.785000+00:00,39.5,27.8
2026-02-05 08:41:14.106000+00:00,40.5,27.8
2026-02-05 08:41:14.116000+00:00,40.5,27.8
2026-02-05 08:41:14.142000+00:00,40.5,27.8
2026-02-05 09:11:15.188000+00:00,40.0,27.6
2026-02-05 09:11:15.224000+00:00,40.0,27.6
2026-02-05 09:21:15.497000+00:00,40.5,27.8
2026-02-05 09:21:15.561000+00:00,40.5,27.8
2026-02-05 09:31:15.847000+00:00,40.0,27.7
2026-02-05 09:41:16.212000+00:00,39.5,27.7
2026-02-05 09:41:16.258000+00:00,39.5,27.7
2026-02-05 09:51:16.564000+00:00,40.0,27.7
2026-02-05 09:51:16.604000+00:00,40.0,27.7
2026-02-05 10:01:16.964000+00:00,40.0,27.8
2026-02-05 10:11:17.338000+00:00,40.0,27.7
2026-02-05 10:11:17.379000+00:00,40.0,27.7
2026-02-05 10:21:17.711000+00:00,40.5,27.8
2026-02-05 10:31:17.978000+00:00,40.0,27.9
2026-02-06 02:01:51.154000+00:00,39.0,28.8
2026-02-06 02:01:51.198000+00:00,39.0,28.8
2026-02-06 02:01:51.211000+00:00,39.0,28.8
2026-02-06 02:11:51.456000+00:00,38.5,28.6
2026-02-06 02:11:51.492000+00:00,38.5,28.6
2026-02-06 02:21:51.823000+00:00,37.5,28.3
2026-02-06 02:21:51.860000+00:00,37.5,28.3
2026-02-06 02:31:52.242000+00:00,37.0,28.2
2026-02-06 02:41:52.616000+00:00,36.0,28.1
2026-02-06 02:41:52.656000+00:00,36.0,28.1
2026-02-06 02:51:52.878000+00:00,35.0,28.0
2026-02-06 02:51:52.888000+00:00,35.0,28.0
2026-02-06 02:51:52.911000+00:00,35.0,28.0
2026-02-06 03:01:53.270000+00:00,34.5,28.0
2026-02-06 03:01:53.280000+00:00,34.5,28.0
2026-02-06 03:01:53.309000+00:00,34.5,28.0
2026-02-06 03:11:53.599000+00:00,34.0,27.7
2026-02-06 03:21:53.954000+00:00,34.5,27.6
2026-02-06 03:21:53.964000+00:00,34.5,27.6
2026-02-06 03:21:53.995000+00:00,34.5,27.6
2026-02-06 03:31:54.327000+00:00,35.5,27.7
2026-02-06 03:31:54.369000+00:00,35.5,27.7
2026-02-06 03:31:54.373000+00:00,35.5,27.7
2026-02-06 03:41:54.669000+00:00,37.0,27.8
2026-02-06 03:41:54.708000+00:00,37.0,27.8
2026-02-06 03:51:55.015000+00:00,37.0,27.9
2026-02-06 04:01:55.381000+00:00,37.0,28.0
2026-02-06 04:01:55.418000+00:00,37.0,28.0
2026-02-06 04:11:55.735000+00:00,38.0,28.2
2026-02-06 04:11:55.772000+00:00,38.0,28.2
2026-02-06 04:21:56.095000+00:00,37.5,28.4
2026-02-06 04:21:56.137000+00:00,37.5,28.4
2026-02-06 04:31:56.523000+00:00,36.0,28.4
2026-02-06 04:41:56.840000+00:00,35.5,28.6
2026-02-06 04:51:57.215000+00:00,34.5,28.6
2026-02-06 04:51:57.252000+00:00,34.5,28.6
2026-02-06 05:01:57.587000+00:00,34.5,28.6
2026-02-06 05:01:57.628000+00:00,34.5,28.6
2026-02-06 05:11:57.966000+00:00,35.0,28.6
2026-02-06 05:11:58.004000+00:00,35.0,28.6
2026-02-06 05:21:58.241000+00:00,38.0,28.7
2026-02-06 05:31:58.617000+00:00,36.0,28.8
2026-02-06 05:31:58.655000+00:00,36.0,28.8
2026-02-06 05:41:59.024000+00:00,36.0,29.0
2026-02-06 05:41:59.031000+00:00,36.0,29.0
2026-02-06 05:41:59.064000+00:00,36.0,29.0
2026-02-06 05:51:59.305000+00:00,37.5,29.1
2026-02-06 06:01:59.747000+00:00,36.0,29.2
2026-02-06 06:12:00.026000+00:00,36.0,29.1
2026-02-06 06:22:00.394000+00:00,35.5,29.0
2026-02-06 06:32:00.740000+00:00,35.0,29.0
2026-02-06 06:32:00.752000+00:00,35.0,29.0
2026-02-06 06:32:00.779000+00:00,35.0,29.0
2026-02-06 07:22:02.633000+00:00,36.0,28.8
2026-02-06 07:32:02.959000+00:00,36.0,28.9
2026-02-06 07:32:02.973000+00:00,36.0,28.9
2026-02-06 07:32:03.001000+00:00,36.0,28.9
2026-02-06 07:42:03.325000+00:00,36.5,29.0
2026-02-06 07:42:03.367000+00:00,36.5,29.0
2026-02-06 07:52:03.810000+00:00,36.5,28.9
2026-02-06 08:02:03.992000+00:00,36.5,28.8
2026-02-06 08:02:04.026000+00:00,36.5,28.8
2026-02-06 08:12:04.583000+00:00,36.0,28.8
2026-02-06 08:12:04.599000+00:00,36.0,28.8
2026-02-06 08:22:04.985000+00:00,35.5,28.8
2026-02-06 08:22:04.993000+00:00,35.5,28.8
2026-02-06 08:32:05.204000+00:00,36.0,28.7
2026-02-06 08:32:05.248000+00:00,36.0,28.7
2026-02-06 08:42:05.396000+00:00,35.5,28.7
2026-02-06 08:52:05.747000+00:00,35.0,28.6
2026-02-12 03:17:01.365000+00:00,35.5,28.8
2026-02-12 03:17:01.409000+00:00,35.5,28.8
2026-02-12 03:27:01.682000+00:00,35.0,28.7
2026-02-12 03:37:02.060000+00:00,35.0,28.6
2026-02-12 03:37:02.096000+00:00,35.0,28.6
2026-02-12 03:57:02.809000+00:00,34.5,28.5
2026-02-12 04:27:03.848000+00:00,34.0,28.4
2026-02-12 04:57:04.923000+00:00,34.5,28.2
2026-02-12 05:07:05.267000+00:00,35.5,28.3
2026-02-12 05:17:05.667000+00:00,38.5,28.2
2026-02-12 05:27:05.976000+00:00,37.5,28.2
2026-02-12 05:37:06.336000+00:00,36.5,28.1
2026-02-12 05:37:06.375000+00:00,36.5,28.1
2026-02-12 05:47:06.732000+00:00,38.0,28.1
2026-02-12 05:47:06.777000+00:00,38.0,28.1
2026-02-12 05:57:07.051000+00:00,37.5,28.1
2026-02-12 06:07:07.438000+00:00,38.0,28.0
2026-02-12 06:17:07.768000+00:00,39.5,28.0
2026-02-12 06:17:07.805000+00:00,39.5,28.0
2026-02-12 06:27:08.129000+00:00,38.0,28.1
2026-02-12 06:37:08.488000+00:00,38.0,28.1
2026-02-12 06:47:08.837000+00:00,37.0,28.0
2026-02-12 06:57:09.192000+00:00,36.5,28.1
2026-02-12 07:07:09.581000+00:00,37.0,28.1
2026-02-12 07:07:09.628000+00:00,37.0,28.1
2026-02-12 07:17:09.908000+00:00,37.0,28.2
2026-02-12 07:17:09.969000+00:00,37.0,28.2
2026-02-12 07:27:10.308000+00:00,35.0,28.1
2026-02-12 07:27:10.346000+00:00,35.0,28.1
2026-02-12 07:37:10.622000+00:00,35.5,28.1
2026-02-12 07:37:10.658000+00:00,35.5,28.1
2026-02-12 07:47:10.991000+00:00,35.5,28.0
2026-02-12 07:57:11.347000+00:00,36.0,28.0
2026-02-12 07:57:11.387000+00:00,36.0,28.0
2026-02-12 08:07:11.736000+00:00,35.0,28.1
2026-02-12 08:17:12.077000+00:00,36.0,28.0
2026-02-12 08:27:12.430000+00:00,36.0,28.0
2026-02-12 08:37:12.774000+00:00,36.5,27.9
2026-02-12 08:47:13.147000+00:00,37.0,27.9
2026-02-12 08:57:13.495000+00:00,35.0,28.0
2026-02-12 09:07:13.844000+00:00,36.5,28.0
2026-02-12 09:17:14.219000+00:00,37.5,28.0
2026-02-12 09:17:14.259000+00:00,37.5,28.0
2026-02-12 09:27:14.562000+00:00,37.5,28.0
2026-02-12 09:37:14.915000+00:00,37.0,28.0
2026-02-12 09:47:15.280000+00:00,36.5,28.0
2026-02-12 09:57:15.641000+00:00,36.0,28.0
2026-02-12 10:07:15.990000+00:00,36.5,28.1
2026-02-12 10:17:16.344000+00:00,39.5,28.2
2026-02-12 10:27:16.703000+00:00,38.5,28.2
2026-02-12 10:37:17.073000+00:00,39.0,28.3
2026-02-12 10:47:17.460000+00:00,39.5,28.2
2026-02-12 10:57:17.842000+00:00,39.5,28.2
2026-02-12 10:57:17.883000+00:00,39.5,28.2
2026-02-12 11:07:18.221000+00:00,38.5,28.3
2026-02-12 11:17:18.596000+00:00,38.0,28.3
2026-02-12 11:17:18.633000+00:00,38.0,28.3
2026-02-12 11:27:18.871000+00:00,36.5,28.1
2026-02-12 11:37:19.223000+00:00,39.0,28.1
2026-02-12 11:37:19.260000+00:00,39.0,28.1
2026-02-12 11:47:19.623000+00:00,39.5,28.3
2026-02-12 11:57:19.996000+00:00,40.5,28.8
2026-02-12 12:07:20.380000+00:00,42.0,29.0
2026-02-12 12:17:20.752000+00:00,43.0,29.3
2026-02-12 12:17:20.789000+00:00,43.0,29.3
2026-02-12 12:27:21.128000+00:00,44.0,29.7
2026-02-12 12:27:21.164000+00:00,44.0,29.7
2026-02-12 12:37:21.402000+00:00,44.5,30.0
2026-02-12 12:37:21.435000+00:00,44.5,30.0
2026-02-12 12:47:21.779000+00:00,45.5,30.3
2026-02-12 12:47:21.815000+00:00,45.5,30.3
2026-02-12 12:57:22.152000+00:00,46.0,30.6
2026-02-12 12:57:22.192000+00:00,46.0,30.6
2026-02-12 13:07:22.533000+00:00,46.5,30.7
2026-02-12 13:17:22.800000+00:00,46.5,30.9
2026-02-12 13:27:23.182000+00:00,47.0,31.1
2026-02-12 13:27:23.218000+00:00,47.0,31.1
2026-02-12 13:37:23.497000+00:00,48.0,31.2
2026-02-12 13:47:23.864000+00:00,48.0,31.3
2026-02-12 13:57:24.219000+00:00,49.0,31.4
2026-02-12 14:07:24.563000+00:00,49.0,31.3
2026-02-12 14:07:24.604000+00:00,49.0,31.3
2026-02-12 14:17:24.922000+00:00,49.5,31.5
2026-02-12 14:27:25.281000+00:00,50.0,31.5
2026-02-12 14:27:25.319000+00:00,50.0,31.5
2026-02-12 14:37:25.636000+00:00,50.5,31.6
2026-02-12 14:37:25.676000+00:00,50.5,31.6
2026-02-12 14:47:26.091000+00:00,51.0,31.7
2026-02-12 14:57:26.364000+00:00,51.5,31.7
2026-02-12 15:07:26.704000+00:00,52.0,31.7
2026-02-12 15:17:27.056000+00:00,52.5,31.7
2026-02-12 15:27:27.495000+00:00,53.0,31.8
2026-02-12 15:37:27.770000+00:00,53.5,31.8
2026-02-12 15:47:28.248000+00:00,54.5,31.9
2026-02-12 15:47:28.286000+00:00,54.5,31.9
2026-02-12 15:57:28.524000+00:00,54.5,32.0
2026-02-12 16:07:28.898000+00:00,55.0,31.9
2026-02-12 16:17:29.190000+00:00,55.5,31.9
2026-02-12 16:27:29.559000+00:00,56.0,32.0
2026-02-12 16:37:29.927000+00:00,55.5,32.0
2026-02-12 16:37:29.964000+00:00,55.5,32.0
2026-02-12 16:47:30.263000+00:00,56.5,32.0
2026-02-12 16:47:30.299000+00:00,56.5,32.0
2026-02-12 16:57:30.679000+00:00,56.0,32.1
2026-02-12 17:07:31.058000+00:00,57.0,31.9
2026-02-12 17:07:31.090000+00:00,57.0,31.9
2026-02-12 17:17:31.431000+00:00,56.5,32.0
2026-02-12 17:27:31.687000+00:00,57.0,32.1
2026-02-12 17:27:31.723000+00:00,57.0,32.1
2026-02-12 17:37:32.036000+00:00,57.0,32.1
2026-02-12 17:47:32.456000+00:00,57.5,32.1
2026-02-12 17:47:32.492000+00:00,57.5,32.1
2026-02-12 17:57:32.836000+00:00,57.0,32.1
2026-02-12 17:57:32.866000+00:00,57.0,32.1
2026-02-12 18:07:33.115000+00:00,57.5,32.1
2026-02-12 18:17:33.486000+00:00,57.5,32.1
2026-02-12 18:27:33.822000+00:00,57.5,32.2
2026-02-12 18:37:34.240000+00:00,58.0,32.1
2026-02-12 18:37:34.277000+00:00,58.0,32.1
2026-02-12 18:47:34.531000+00:00,58.0,32.2
2026-02-12 18:47:34.563000+00:00,58.0,32.2
2026-02-12 18:57:34.994000+00:00,58.5,32.2
2026-02-12 18:57:35.035000+00:00,58.5,32.2
2026-02-12 19:07:35.267000+00:00,58.5,32.2
2026-02-12 19:17:35.646000+00:00,58.0,32.2
2026-02-12 19:17:35.682000+00:00,58.0,32.2
2026-02-12 19:27:36.020000+00:00,58.0,32.3
2026-02-12 19:27:36.057000+00:00,58.0,32.3
2026-02-12 19:37:36.305000+00:00,58.0,32.2
2026-02-12 19:47:36.668000+00:00,58.0,32.3
2026-02-12 19:57:37.045000+00:00,58.5,32.2
2026-02-12 20:07:37.421000+00:00,58.0,32.2
2026-02-12 20:17:37.798000+00:00,58.0,32.2
2026-02-12 20:27:38.092000+00:00,58.0,32.3
2026-02-12 20:37:38.551000+00:00,58.5,32.1
2026-02-12 20:47:38.825000+00:00,58.5,32.2
2026-02-12 20:47:38.862000+00:00,58.5,32.2
2026-02-12 20:57:39.203000+00:00,58.5,32.2
2026-02-12 20:57:39.239000+00:00,58.5,32.2
2026-02-12 21:07:39.581000+00:00,58.0,32.3
2026-02-12 21:07:39.615000+00:00,58.0,32.3
2026-02-12 21:17:39.874000+00:00,58.0,32.3
2026-02-12 21:27:40.337000+00:00,57.5,32.4
2026-02-12 21:27:40.371000+00:00,57.5,32.4
2026-02-12 21:37:40.607000+00:00,57.5,32.4
2026-02-12 21:37:40.646000+00:00,57.5,32.4
2026-02-12 21:47:40.985000+00:00,57.5,32.3
2026-02-12 21:47:41.018000+00:00,57.5,32.3
2026-02-12 21:57:41.362000+00:00,57.5,32.2
2026-02-12 21:57:41.398000+00:00,57.5,32.2
2026-02-12 22:07:41.738000+00:00,57.5,32.3
2026-02-12 22:17:42.012000+00:00,57.5,32.3
2026-02-12 22:17:42.048000+00:00,57.5,32.3
2026-02-12 22:27:42.388000+00:00,57.5,32.4
2026-02-12 22:37:42.772000+00:00,57.0,32.3
2026-02-12 22:37:42.809000+00:00,57.0,32.3
2026-02-12 22:47:43.086000+00:00,57.0,32.3
2026-02-12 22:57:43.518000+00:00,57.0,32.3
2026-02-12 23:07:43.837000+00:00,57.5,32.3
2026-02-12 23:17:44.152000+00:00,57.0,32.4
2026-02-12 23:27:44.501000+00:00,57.0,32.5
2026-02-12 23:27:44.534000+00:00,57.0,32.5
2026-02-12 23:37:44.916000+00:00,57.5,32.5
2026-02-12 23:47:45.295000+00:00,57.0,32.5
2026-02-12 23:57:45.672000+00:00,57.0,32.4
2026-02-12 23:57:45.708000+00:00,57.0,32.4
2026-02-13 00:07:45.950000+00:00,57.0,32.5
2026-02-13 00:07:45.985000+00:00,57.0,32.5
2026-02-13 00:17:46.324000+00:00,57.0,32.5
2026-02-13 00:27:46.708000+00:00,57.0,32.5
2026-02-13 00:37:47.077000+00:00,57.0,32.5
2026-02-13 00:47:47.454000+00:00,57.0,32.5
2026-02-13 00:57:47.731000+00:00,57.0,32.7
2026-02-13 00:57:47.763000+00:00,57.0,32.7
2026-02-13 01:07:48.069000+00:00,53.0,32.6
2026-02-13 01:17:48.439000+00:00,50.0,32.4
2026-02-13 01:27:48.768000+00:00,44.0,32.1
2026-02-13 01:27:48.803000+00:00,44.0,32.1
2026-02-13 01:37:49.135000+00:00,40.0,31.7
2026-02-13 01:47:49.494000+00:00,39.0,31.3
2026-02-13 01:47:49.533000+00:00,39.0,31.3
2026-02-13 01:57:49.847000+00:00,39.5,31.0
2026-02-13 02:07:50.293000+00:00,39.5,30.7
2026-02-13 02:07:50.330000+00:00,39.5,30.7
2026-02-13 02:17:50.551000+00:00,39.5,30.5
2026-02-13 02:27:50.908000+00:00,38.5,30.3
2026-02-13 02:37:51.254000+00:00,38.0,30.3
2026-02-13 02:47:51.683000+00:00,38.0,30.1
2026-02-13 02:47:51.748000+00:00,38.0,30.1
2026-02-13 02:57:51.978000+00:00,36.0,30.0
2026-02-13 03:07:52.368000+00:00,36.0,29.7
2026-02-13 03:07:52.426000+00:00,36.0,29.7
2026-02-13 03:17:52.721000+00:00,36.0,29.6
2026-02-13 03:17:52.765000+00:00,36.0,29.6
2026-02-13 03:37:53.421000+00:00,37.0,29.2
2026-02-13 03:57:54.216000+00:00,37.0,28.3
2026-02-13 04:07:54.473000+00:00,37.5,28.0
2026-02-13 04:17:54.851000+00:00,38.5,27.8
2026-02-13 04:27:55.227000+00:00,38.0,27.9
2026-02-13 04:27:55.268000+00:00,38.0,27.9
2026-02-13 04:37:55.599000+00:00,41.0,27.9
2026-02-13 04:47:55.972000+00:00,43.0,27.9
2026-02-13 04:57:56.240000+00:00,42.0,28.1
2026-02-13 04:57:56.278000+00:00,42.0,28.1
2026-02-13 05:07:56.624000+00:00,41.5,28.1
2026-02-13 05:07:56.659000+00:00,41.5,28.1
2026-02-13 05:17:57.001000+00:00,41.5,28.3
2026-02-13 05:27:57.375000+00:00,41.0,28.4
2026-02-13 05:27:57.411000+00:00,41.0,28.4
2026-02-13 05:37:57.752000+00:00,40.5,28.4
2026-02-13 05:37:57.787000+00:00,40.5,28.4
2026-02-13 05:47:58.015000+00:00,40.0,28.6
2026-02-13 05:57:58.406000+00:00,39.0,28.7
2026-02-13 05:57:58.440000+00:00,39.0,28.7
2026-02-13 06:07:58.738000+00:00,38.0,28.7
2026-02-13 06:17:59.157000+00:00,38.0,28.7
2026-02-13 06:27:59.533000+00:00,38.5,28.8
2026-02-13 06:37:59.792000+00:00,39.0,28.9
2026-02-13 06:48:00.180000+00:00,39.0,28.9
2026-02-13 06:48:00.216000+00:00,39.0,28.9
2026-02-13 06:58:00.556000+00:00,38.0,29.0
2026-02-13 07:08:00.902000+00:00,37.0,29.1
2026-02-13 07:08:00.908000+00:00,37.0,29.1
2026-02-13 07:08:00.938000+00:00,37.0,29.1
2026-02-13 07:18:01.318000+00:00,36.5,29.1
2026-02-13 07:18:01.357000+00:00,36.5,29.1
2026-02-13 07:28:01.588000+00:00,36.0,29.2
2026-02-13 07:38:01.967000+00:00,35.5,29.1
2026-02-13 07:48:02.341000+00:00,35.5,29.1
2026-02-13 07:48:02.377000+00:00,35.5,29.1
2026-02-13 07:58:02.722000+00:00,36.5,29.0
2026-02-13 08:08:02.991000+00:00,36.0,29.2
2026-02-13 08:18:03.365000+00:00,35.5,29.2
2026-02-13 08:28:03.741000+00:00,35.0,29.2
2026-02-13 08:28:03.777000+00:00,35.0,29.2
2026-02-13 08:38:04.120000+00:00,34.5,29.2
2026-02-13 08:38:04.157000+00:00,34.5,29.2
2026-02-13 08:48:04.496000+00:00,34.0,29.2
2026-02-13 08:48:04.538000+00:00,34.0,29.2
2026-02-13 08:58:04.771000+00:00,35.0,29.1
2026-02-13 09:08:05.145000+00:00,35.5,29.1
2026-02-13 09:08:05.183000+00:00,35.5,29.1
2026-02-13 09:18:05.523000+00:00,36.5,29.1
2026-02-13 09:28:05.820000+00:00,37.5,29.2
2026-02-13 09:28:05.859000+00:00,37.5,29.2
2026-02-13 09:38:06.276000+00:00,39.0,29.2
2026-02-13 09:48:06.556000+00:00,38.5,29.2
2026-02-13 09:58:06.926000+00:00,37.0,29.2
2026-02-13 09:58:06.965000+00:00,37.0,29.2
2026-02-13 10:08:07.310000+00:00,36.5,29.2
2026-02-13 10:08:07.345000+00:00,36.5,29.2
2026-02-13 10:18:07.625000+00:00,36.5,29.0
2026-02-13 10:28:07.950000+00:00,35.5,29.0
2026-02-13 10:28:07.985000+00:00,35.5,29.0
2026-02-13 10:38:08.334000+00:00,37.5,28.9
2026-02-13 10:38:08.373000+00:00,37.5,28.9
2026-02-13 10:38:08.376000+00:00,37.5,28.9
2026-02-13 10:48:08.708000+00:00,40.0,28.9
2026-02-13 10:58:09.087000+00:00,42.0,28.6
2026-02-13 11:08:09.490000+00:00,42.5,28.7
2026-02-13 11:08:09.533000+00:00,42.5,28.7
2026-02-13 11:18:09.741000+00:00,43.0,29.1
2026-02-13 11:18:09.777000+00:00,43.0,29.1
2026-02-13 11:28:10.113000+00:00,43.5,29.3
2026-02-13 11:28:10.150000+00:00,43.5,29.3
2026-02-13 11:38:10.489000+00:00,44.0,29.7
2026-02-13 11:48:10.867000+00:00,44.0,30.0
2026-02-13 11:48:10.903000+00:00,44.0,30.0
2026-02-13 11:58:11.247000+00:00,41.5,29.9
2026-02-13 11:58:11.281000+00:00,41.5,29.9
2026-02-13 12:08:11.517000+00:00,40.0,30.0
2026-02-13 12:08:11.552000+00:00,40.0,30.0
2026-02-13 12:08:11.554000+00:00,40.0,30.0
2026-02-13 12:18:11.894000+00:00,38.5,29.8
2026-02-13 12:18:11.927000+00:00,38.5,29.8
2026-02-13 12:28:12.270000+00:00,37.5,29.6
2026-02-13 12:28:12.304000+00:00,37.5,29.6
2026-02-13 12:38:12.593000+00:00,37.5,29.5
2026-02-13 12:38:12.631000+00:00,37.5,29.5
2026-02-13 12:38:12.634000+00:00,37.5,29.5
2026-02-13 12:48:13.021000+00:00,36.5,29.4
2026-02-13 12:48:13.053000+00:00,36.5,29.4
2026-02-13 12:58:13.276000+00:00,35.5,29.2
2026-02-13 13:08:13.672000+00:00,35.0,29.1
2026-02-13 13:08:13.708000+00:00,35.0,29.1
2026-02-13 13:18:14.049000+00:00,35.0,28.9
2026-02-13 13:28:14.348000+00:00,34.5,28.9
2026-02-13 13:38:14.800000+00:00,34.0,28.8
2026-02-13 13:38:14.837000+00:00,34.0,28.8
2026-02-13 13:48:15.075000+00:00,33.5,28.8
2026-02-13 13:48:15.111000+00:00,33.5,28.8
2026-02-13 13:58:15.432000+00:00,34.5,28.7
2026-02-13 14:08:15.762000+00:00,34.5,28.7
2026-02-13 14:08:15.797000+00:00,34.5,28.7
2026-02-13 14:18:16.204000+00:00,34.5,28.8
2026-02-13 14:28:16.580000+00:00,34.5,28.7
2026-02-13 14:28:16.621000+00:00,34.5,28.7
2026-02-13 14:38:16.854000+00:00,34.5,28.8
2026-02-13 14:48:17.177000+00:00,35.0,28.6
2026-02-13 14:58:17.541000+00:00,35.0,28.6
2026-02-13 15:08:17.983000+00:00,35.0,28.7
2026-02-13 15:18:18.254000+00:00,35.5,28.7
2026-02-13 15:28:18.632000+00:00,36.5,28.9
2026-02-13 15:38:19.007000+00:00,39.0,29.2
2026-02-13 15:48:19.383000+00:00,39.5,29.6
2026-02-13 15:58:19.761000+00:00,40.0,29.9
2026-02-13 16:08:20.139000+00:00,40.0,30.3
2026-02-13 16:18:20.414000+00:00,41.0,30.4
2026-02-13 16:28:20.791000+00:00,41.5,30.7
2026-02-13 16:28:20.827000+00:00,41.5,30.7
2026-02-13 16:28:20.830000+00:00,41.5,30.7
2026-02-13 16:38:21.165000+00:00,42.0,30.8
2026-02-13 16:38:21.202000+00:00,42.0,30.8
2026-02-13 16:48:21.544000+00:00,43.0,31.1
2026-02-13 16:58:21.919000+00:00,43.0,31.2
2026-02-13 16:58:21.956000+00:00,43.0,31.2
2026-02-13 16:58:21.959000+00:00,43.0,31.2
2026-02-13 17:08:22.193000+00:00,43.0,31.3
2026-02-13 17:08:22.228000+00:00,43.0,31.3
2026-02-13 17:18:22.571000+00:00,44.0,31.5
2026-02-13 17:28:22.947000+00:00,44.5,31.6
2026-02-13 17:28:22.983000+00:00,44.5,31.6
2026-02-13 17:28:22.986000+00:00,44.5,31.6
2026-02-13 17:38:23.324000+00:00,45.0,31.6
2026-02-13 17:48:23.597000+00:00,45.0,31.7
2026-02-13 17:48:23.632000+00:00,45.0,31.7
2026-02-13 17:58:23.930000+00:00,46.0,31.8
2026-02-13 17:58:23.966000+00:00,46.0,31.8
2026-02-13 18:08:24.350000+00:00,46.0,31.8
2026-02-13 18:08:24.387000+00:00,46.0,31.8
2026-02-13 18:18:24.646000+00:00,47.0,31.9
2026-02-13 18:18:24.681000+00:00,47.0,31.9
2026-02-13 18:28:25.001000+00:00,47.0,31.9
2026-02-13 18:28:25.036000+00:00,47.0,31.9
2026-02-13 18:38:25.375000+00:00,47.5,32.1
2026-02-13 18:38:25.412000+00:00,47.5,32.1
2026-02-13 18:48:25.752000+00:00,48.0,31.9
2026-02-13 18:58:26.130000+00:00,48.5,32.0
2026-02-13 18:58:26.167000+00:00,48.5,32.0
2026-02-13 18:58:26.171000+00:00,48.5,32.0
2026-02-13 19:08:26.507000+00:00,49.0,32.0
2026-02-13 19:08:26.542000+00:00,49.0,32.0
2026-02-13 19:18:26.884000+00:00,49.0,32.1
2026-02-13 19:28:27.156000+00:00,49.5,32.1
2026-02-13 19:28:27.186000+00:00,49.5,32.1
2026-02-13 19:38:27.532000+00:00,49.5,32.2
2026-02-13 19:48:27.908000+00:00,50.5,32.2
2026-02-13 19:58:28.284000+00:00,51.0,32.3
2026-02-13 19:58:28.321000+00:00,51.0,32.3
2026-02-13 20:08:28.574000+00:00,51.0,32.2
2026-02-13 20:08:28.609000+00:00,51.0,32.2
2026-02-13 20:18:28.933000+00:00,51.5,32.2
2026-02-13 20:18:28.964000+00:00,51.5,32.2
2026-02-13 20:28:29.311000+00:00,52.0,32.2
2026-02-13 20:28:29.345000+00:00,52.0,32.2
2026-02-13 20:28:29.348000+00:00,52.0,32.2
2026-02-13 20:38:29.689000+00:00,52.0,32.2
2026-02-13 20:38:29.719000+00:00,52.0,32.2
2026-02-13 20:48:30.067000+00:00,52.0,32.3
2026-02-13 20:58:30.445000+00:00,52.5,32.3
2026-02-13 21:08:30.720000+00:00,52.5,32.3
2026-02-13 21:18:31.094000+00:00,53.0,32.2
2026-02-13 21:28:31.470000+00:00,53.0,32.4
2026-02-13 21:38:31.845000+00:00,53.0,32.4
2026-02-13 21:38:31.877000+00:00,53.0,32.4
2026-02-13 21:38:31.880000+00:00,53.0,32.4
2026-02-13 21:48:32.221000+00:00,53.0,32.4
2026-02-13 21:48:32.252000+00:00,53.0,32.4
2026-02-13 21:58:32.495000+00:00,53.0,32.3
2026-02-13 21:58:32.543000+00:00,53.0,32.3
2026-02-13 22:08:32.835000+00:00,53.0,32.4
2026-02-13 22:08:32.866000+00:00,53.0,32.4
2026-02-13 22:18:33.187000+00:00,53.0,32.3
2026-02-13 22:28:33.624000+00:00,53.0,32.3
2026-02-13 22:38:34.002000+00:00,53.0,32.4
2026-02-13 22:48:34.618000+00:00,53.5,32.4
2026-02-13 22:48:34.622000+00:00,53.5,32.4
2026-02-13 22:58:34.653000+00:00,53.5,32.4
2026-02-13 22:58:34.688000+00:00,53.5,32.4
2026-02-13 23:08:35.028000+00:00,54.0,32.3
2026-02-13 23:18:35.402000+00:00,54.0,32.4
2026-02-13 23:18:35.433000+00:00,54.0,32.4
2026-02-13 23:28:35.680000+00:00,53.5,32.4
2026-02-13 23:38:36.051000+00:00,54.0,32.4
2026-02-13 23:38:36.100000+00:00,54.0,32.4
2026-02-13 23:38:36.103000+00:00,54.0,32.4
2026-02-13 23:48:36.382000+00:00,53.5,32.3
2026-02-13 23:58:36.740000+00:00,53.5,32.4
2026-02-14 00:08:37.178000+00:00,53.5,32.5
2026-02-14 00:18:37.555000+00:00,53.5,32.4
2026-02-14 00:18:37.591000+00:00,53.5,32.4
2026-02-14 00:28:37.832000+00:00,53.5,32.5
